variante,ciclo,endereco,endereco_norm
demo,239,137422175336,17177636741
demo,240,137422175112,17177636713
demo,241,137422175048,17177636705
demo,242,137422175056,17177636706
demo,243,137422175168,17177636720
demo,244,137422175064,17177636707
demo,245,137422175072,17177636708
demo,246,137422175128,17177636715
demo,247,137422175192,17177636723
demo,248,137422175352,17177636743
demo,249,137422175360,17177636744
demo,250,137422175368,17177636745
demo,251,137422175376,17177636746
demo,252,137422175384,17177636747
demo,253,67343056,8282706
demo,254,67336776,8281921
demo,255,137422175672,17177636783
demo,256,137422176836,17177636928
demo,257,137422176837,17177636928
demo,258,137422176838,17177636928
demo,259,137422176839,17177636928
demo,260,137422176840,17177636929
demo,261,137422176841,17177636929
demo,262,137422176842,17177636929
demo,263,137422176843,17177636929
demo,264,137422176844,17177636929
demo,265,137422176845,17177636929
demo,266,137422176846,17177636929
demo,267,137422176847,17177636929
demo,268,137422176848,17177636930
demo,269,137422176849,17177636930
demo,270,137422176850,17177636930
demo,271,137422176851,17177636930
demo,272,137422176852,17177636930
demo,273,137422176836,17177636928
demo,274,67298051,8277080
demo,275,137422176837,17177636928
demo,276,67331240,8281229
demo,277,67331241,8281229
demo,278,67331376,8281246
demo,279,67331377,8281246
demo,280,137422176836,17177636928
demo,281,67331512,8281263
demo,282,67331513,8281263
demo,283,67331648,8281280
demo,284,67331649,8281280
demo,285,67331784,8281297
demo,286,67331785,8281297
demo,287,67331920,8281314
demo,288,67331921,8281314
demo,289,67332056,8281331
demo,290,67332057,8281331
demo,291,67332192,8281348
demo,292,67332193,8281348
demo,293,67332328,8281365
demo,294,67332329,8281365
demo,295,67332464,8281382
demo,296,67332465,8281382
demo,297,67332600,8281399
demo,298,67332601,8281399
demo,299,67332736,8281416
demo,300,67332737,8281416
demo,301,67332872,8281433
demo,302,67332873,8281433
demo,303,137422176836,17177636928
demo,304,67333008,8281450
demo,305,67333009,8281450
demo,306,137422176836,17177636928
demo,307,67333144,8281467
demo,308,67333145,8281467
demo,309,137422176836,17177636928
demo,310,67333280,8281484
demo,311,67333281,8281484
demo,312,67333416,8281501
demo,313,67333417,8281501
demo,314,67333552,8281518
demo,315,67333553,8281518
demo,316,67333688,8281535
demo,317,67333689,8281535
demo,318,67333824,8281552
demo,319,67333825,8281552
demo,320,137422176836,17177636928
demo,321,67333960,8281569
demo,322,67333961,8281569
demo,323,67334096,8281586
demo,324,67334097,8281586
demo,325,67334232,8281603
demo,326,67334233,8281603
demo,327,67334368,8281620
demo,328,67334369,8281620
demo,329,137422176836,17177636928
demo,330,67334504,8281637
demo,331,67334505,8281637
demo,332,67334640,8281654
demo,333,67334641,8281654
demo,334,67334776,8281671
demo,335,67334777,8281671
demo,336,137422176836,17177636928
demo,337,67334912,8281688
demo,338,67334913,8281688
demo,339,67335048,8281705
demo,340,67335049,8281705
demo,341,67335184,8281722
demo,342,67335185,8281722
demo,343,67335320,8281739
demo,344,67335321,8281739
demo,345,67335456,8281756
demo,346,67335457,8281756
demo,347,137422176836,17177636928
demo,348,67335592,8281773
demo,349,67335593,8281773
demo,350,67335728,8281790
demo,351,67335729,8281790
demo,352,137422176836,17177636928
demo,353,67335864,8281807
demo,354,67335865,8281807
demo,355,67336000,8281824
demo,356,67336001,8281824
demo,357,67336136,8281841
demo,358,67336137,8281841
demo,359,67336272,8281858
demo,360,67336273,8281858
demo,361,67336408,8281875
demo,362,67336409,8281875
demo,363,137422176836,17177636928
demo,364,67336544,8281892
demo,365,67336545,8281892
demo,366,67336680,8281909
demo,367,67336681,8281909
demo,368,137422175680,17177636784
demo,369,137422176869,17177636932
demo,370,137422176870,17177636932
demo,371,137422176871,17177636932
demo,372,137422176872,17177636933
demo,373,137422176873,17177636933
demo,374,137422176874,17177636933
demo,375,137422176875,17177636933
demo,376,137422176876,17177636933
demo,377,137422176877,17177636933
demo,378,137422176869,17177636932
demo,379,67331240,8281229
demo,380,67331241,8281229
demo,381,67331376,8281246
demo,382,67331377,8281246
demo,383,137422176869,17177636932
demo,384,67331512,8281263
demo,385,67331513,8281263
demo,386,67331648,8281280
demo,387,67331649,8281280
demo,388,67331784,8281297
demo,389,67331785,8281297
demo,390,67331920,8281314
demo,391,67331921,8281314
demo,392,67332056,8281331
demo,393,67332057,8281331
demo,394,67332192,8281348
demo,395,67332193,8281348
demo,396,67332328,8281365
demo,397,67332329,8281365
demo,398,67332464,8281382
demo,399,67332465,8281382
demo,400,67332600,8281399
demo,401,67332601,8281399
demo,402,67332736,8281416
demo,403,67332737,8281416
demo,404,67332872,8281433
demo,405,67332873,8281433
demo,406,137422176869,17177636932
demo,407,67333008,8281450
demo,408,67333009,8281450
